"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.0091663,-0.04408565909,0.1933021545,-0.1369878799,-10.41597652,3.02571702,7.400324821
0.00933296,-0.04994560406,0.1910427958,-0.1303906143,-10.23477364,2.376595974,7.869078159
0.00949962,-0.0556820631,0.1880603433,-0.1232356951,-10.01320553,1.718221426,8.306674957
0.00966628,-0.0612703301,0.1843548119,-0.1155413315,-9.752179146,1.053205371,8.711402893
0.00983294,-0.06668362021,0.1799282283,-0.1073296741,-9.452745438,0.3841708004,9.081688881
0.0099996,-0.07189356536,0.1747853309,-0.09862720966,-9.116102219,-0.2862486243,9.416099548
0.01016626,-0.07687033713,0.1689338237,-0.08946473151,-8.743686676,-0.9552175999,9.713233948
0.01033292,-0.08158394694,0.1623863131,-0.07987809181,-8.336764336,-1.620532513,9.972148895
0.01049958,-0.08600298315,0.1551569253,-0.06990616769,-7.897084236,-2.279311895,10.19171143
0.01066624,-0.09009612352,0.1472639591,-0.05959190801,-7.426332951,-2.929078341,10.37112999
0.0108329,-0.09383318573,0.138730824,-0.04898232594,-6.926378727,-3.567272425,10.50971413
0.01099956,-0.09718533605,0.129585281,-0.03812761605,-6.399206638,-4.191382885,10.60692978
0.01116622,-0.1001257375,0.1198598593,-0.02708075382,-5.846888065,-4.798976898,10.66241646
0.01133288,-0.1026303619,0.1095922291,-0.01589722559,-5.271592617,-5.387673855,10.67596531
0.01149954,-0.1046784371,0.09882482886,-0.004634137731,-4.675588131,-5.955150127,10.64752388
0.0116662,-0.1062526777,0.08760416508,0.006650451105,-4.061202049,-6.499168396,10.57717705
0.01183286,-0.1073398292,0.07598083466,0.01789842173,-3.430846453,-7.017610073,10.46521568
0.01199952,-0.10793107,0.06400913,0.02905214578,-2.786987305,-7.508429527,10.31206608
0.01216618,-0.1080218777,0.05174619332,0.04005522281,-2.132142067,-7.969695091,10.1183176
0.01233284,-0.1076123938,0.03925158828,0.05085324496,-1.468867898,-8.399600983,9.88472271
0.0124995,-0.1067073047,0.02658681199,0.06139414757,-0.7997611761,-8.796467781,9.612193108
0.01266616,-0.1053155884,0.01381459087,0.07162874937,-0.1274371296,-9.158732414,9.301779747
0.01283282,-0.103450425,9.980836185E-4,0.08151143044,0.5454743505,-9.484971046,8.954694748
0.01299948,-0.1011294723,-0.0117994044,0.09100050479,1.216165543,-9.773809433,8.57237339
0.01316614,-0.09837348014,-0.02451554686,0.100058198,1.882285357,-10.02423382,8.156153679
0.0133328,-0.09520532191,-0.03709007055,0.1086505353,2.541144371,-10.23520374,7.707680702
0.01349946,-0.0916505456,-0.04946466908,0.1167479977,3.190142632,-10.40586472,7.228703022
0.01366612,-0.08773629367,-0.06158376485,0.1243250892,3.826732635,-10.53551674,6.721078396
0.01383278,-0.08349175751,-0.07339477539,0.1313608736,4.448371887,-10.62361908,6.186806679
0.01399944,-0.07894671708,-0.08484862745,0.1378382742,5.052568436,-10.6697979,5.62800312
0.0141661,-0.07413099706,-0.09589990228,0.1437436491,5.636926651,-10.67385006,5.046864033
0.01433276,-0.06907437742,-0.1065071523,0.1490669101,6.199113846,-10.6357317,4.445688725
0.01449942,-0.06380587071,-0.1166328937,0.1538007259,6.73688221,-10.555583,3.826869011
0.01466608,-0.05835293978,-0.1262437403,0.1579398662,7.248094559,-10.43371201,3.192843437
0.01483274,-0.05274143443,-0.1353103817,0.1614812911,7.730712891,-10.27057934,2.546114922
0.0149994,-0.0469953008,-0.1438073069,0.1644235104,8.182813644,-10.06681919,1.88925159
0.01516606,-0.04113632441,-0.1517124474,0.1667657644,8.602585793,-9.823216438,1.224854589
0.01533272,-0.0351841934,-0.1590070575,0.1685080379,8.988349915,-9.540723801,0.5555535555
0.01549938,-0.02915642411,-0.1656752378,0.1696506739,9.33855629,-9.220453262,-0.1159851328
0.01566604,-0.02306850255,-0.1717035025,0.1701938808,9.651805878,-8.863675117,-0.7870861888
0.0158327,-0.01693464816,-0.177080676,0.1701385826,9.926744461,-8.471903801,-1.45487237
0.01599936,-0.01076721679,-0.1817971021,0.1694847047,10.16245461,-8.046526909,-2.117035389
0.01616602,-0.004577178042,-0.1858436763,0.1682311147,10.3579464,-7.58930254,-2.770824194
0.01633268,0.001625039848,-0.1892125905,0.1663769335,10.51245117,-7.102059841,-3.413637638
0.01649934,0.007829109207,-0.1918964833,0.1639211923,10.62537193,-6.586725712,-4.042942047
0.016666,0.01402420085,-0.1938889623,0.160864085,10.69625664,-6.045366287,-4.656213284
0.01683266,0.02019882202,-0.1951840073,0.157206282,10.72482777,-5.480163574,-5.250993252
0.01699932,0.02634031884,-0.1957756281,0.1529494524,10.71098232,-4.893362999,-5.824934006
0.01716598,0.03243432939,-0.1956585199,0.1480973363,10.65477085,-4.287290573,-6.375750065
0.01733264,0.03846486658,-0.194828108,0.1426557153,10.55645657,-3.664383411,-6.901260853
0.0174993,0.04441387951,-0.1932802051,0.1366325319,10.41645241,-3.02711606,-7.399400234
0.01766596,0.05026107281,-0.1910117418,0.1300388426,10.23532963,-2.378008127,-7.86822176
0.01783262,0.0559842214,-0.188021332,0.1228891462,10.01383972,-1.719645023,-8.305888176
0.01799928,0.06155877188,-0.1843089163,0.1152015626,9.752889633,-1.054633021,-8.710691452
0.01816594,0.06695814431,-0.1798766404,0.1069981828,9.45352459,-0.3855874538,-9.081061363
0.0183326,0.07215417176,-0.1747293323,0.09830532968,9.116942406,0.2848591805,-9.415558815
0.01849926,0.07711727172,-0.1688748896,0.08915369958,8.7445755,0.9538766146,-9.712789536
0.01866592,0.0818176344,-0.1623257548,0.07957886904,8.33769989,1.619241834,-9.971802711
0.01883258,0.08622419834,-0.1550963819,0.06961967051,7.89806509,2.278077841,-10.19146252
0.01899924,0.09030575305,-0.1472050697,0.05931888521,7.427358627,2.927895784,-10.37097263
0.0191659,0.09403239191,-0.1386752129,0.04872331768,6.927446365,3.566135406,-10.50963497
0.01933256,0.09737552702,-0.1295346469,0.03788284585,6.400313854,4.190284252,-10.60692787
0.01949922,0.1003083885,-0.1198157668,0.02685038373,5.848031998,4.797913074,-10.66248798
0.01966588,0.1028070673,-0.1095561385,0.01568114571,5.272766113,5.386645317,-10.67610264
0.01983254,0.1048509404,-0.09879801422,0.004431872629,4.67677927,5.954158306,-10.64771557
0.0199992,0.1064227372,-0.08758779615,-0.006839484908,4.062411785,6.498232841,-10.57744789
0.02016586,0.1075091958,-0.07597592473,-0.01807494462,3.43206048,7.016736984,-10.46556187
0.02033252,0.1081016138,-0.06401646882,-0.02921723202,2.788203001,7.507624626,-10.31248856
0.02049918,0.1081954911,-0.0517664589,-0.04021007195,2.133362293,7.968960762,-10.11881542
0.02066584,0.1077908278,-0.03928525001,-0.05099915341,1.470091105,8.398935318,-9.885289192
0.0208325,0.1068923622,-0.02663418837,-0.06153265759,0.8009867072,8.795860291,-9.612819672
0.02099916,0.1055090576,-0.01387572754,-0.07176158577,0.1286719739,9.158178329,-9.302473068
0.02116582,0.1036538333,-0.001072816318,-0.08164025098,-0.5442343354,9.48446846,-8.955443382
0.02133248,0.1013442799,0.01171141211,-0.09112717956,-1.214918971,9.77335453,-8.573172569
0.02149914,0.09860103577,0.02441488393,-0.1001847014,-1.8810426,10.02383709,-8.157001495
0.0216658,0.09544660151,0.03697746992,-0.1087786034,-2.539919853,10.23486996,-7.708570957
0.02183246,0.09190630168,0.04934115335,-0.1168794185,-3.188951731,10.40560341,-7.229630947
0.02199912,0.08800708503,0.06145053357,-0.1244615763,-3.825579643,10.5353384,-6.722043514
0.02216578,0.08377774805,0.0732531026,-0.1315039843,-4.447266579,10.6235218,-6.187802315
0.02233244,0.07924788445,0.08469994366,-0.1379895061,-5.051517963,10.66977501,-5.629020691
0.0224991,0.07444717735,0.09574575722,-0.143904388,-5.635928631,10.67389107,-5.0479002
0.02266576,0.0694051832,0.1063492149,-0.1492384076,-6.198162079,10.63582802,-4.446733952
0.02283242,0.06415064633,0.1164728552,-0.1539840698,-6.735980511,10.55573654,-3.827920437
0.02299908,0.05871089175,0.126083374,-0.1581360549,-7.247242451,10.43392086,-3.193904161
0.02316574,0.05311157927,0.1351514608,-0.1616912335,-7.729910851,10.27084923,-2.547195673
0.0233324,0.04737652838,0.1436516196,-0.1646477878,-8.182058334,10.06715679,-1.890355587
0.02349906,0.04152741283,0.1515618563,-0.1670049727,-8.601876259,9.823634148,-1.225988269
0.02366572,0.03558377549,0.1588632613,-0.1687625796,-8.987686157,9.541228294,-0.5567253232
0.02383238,0.02956300788,0.1655398756,-0.1699207276,-9.337939262,9.221043587,0.1147734076
0.02399904,0.02348056808,0.1715780944,-0.1704794616,-9.651233673,8.864343643,0.7858416438
0.0241657,0.01735061593,0.1769667715,-0.1704395413,-9.926205635,8.472653389,1.453584671
0.02433236,0.01118531823,0.1816959828,-0.169800669,-10.16196537,8.047341347,2.115735292
0.02449902,0.004995622672,0.1857563108,-0.1685612649,-10.35751247,7.590164185,2.769531488
0.02466568,-0.001208132948,0.1891397983,-0.1667201668,-10.51207829,7.102958679,3.412366867
0.02483234,-0.007415658794,0.191838786,-0.1642760783,-10.6250658,6.587660789,4.041703224
0.024999,-0.01361604687,0.1938465685,-0.1612289846,-10.69602394,6.046341419,4.655013084
0.02516566,-0.01979772933,0.1951569021,-0.1575794667,-10.72467232,5.481179237,5.249828339
0.02533232,-0.02594791353,0.1957636029,-0.1533290893,-10.71090794,4.894418716,5.823802948
0.02549898,-0.0320520997,0.1956612021,-0.1484814733,-10.65477943,4.288386345,6.374658108
0.02566564,-0.03809405118,0.1948448867,-0.1430425048,-10.55654526,3.665516138,6.900211334
0.0258323,-0.04405556992,0.1933103204,-0.1370201111,-10.41661835,3.02828145,7.398394585
0.02599896,-0.04991624504,0.1910542995,-0.1304253042,-10.23557568,2.379200697,7.867266655
0.02616562,-0.05565354973,0.1880752295,-0.1232727543,-10.01416492,1.720859408,8.304990768
0.02633228,-0.06124281511,0.1843730956,-0.1155806258,-9.753295898,1.055873275,8.709852219
0.02649894,-0.06665719301,0.1799498051,-0.107371062,-9.454013824,0.3868532777,9.080281258
0.0266656,-0.07186836749,0.174810186,-0.09867058694,-9.117513657,-0.2835653424,9.41483593
0.02683226,-0.07684656233,0.1689619422,-0.08950988948,-8.745240211,-0.9525426626,9.712120056
0.02699892,-0.08156172186,0.1624175608,-0.07992483675,-8.338453293,-1.61787796,9.971193314
0.02716558,-0.08598243445,0.1551912427,-0.06995433569,-7.898898125,-2.276693583,10.19091606
0.02733224,-0.09007740021,0.1473012865,-0.05964132771,-7.428266525,-2.926504612,10.3704977
0.0274989,-0.09381645173,0.1387709975,-0.0490327552,-6.92842865,-3.564753771,10.50924301
0.02766556,-0.09717066586,0.1296281964,-0.03817877546,-6.40136385,-4.18892765,10.6066227
0.02783222,-0.1001131833,0.1199053526,-0.02713242173,-5.849141598,-4.796591282,10.66227436
0.02799888,-0.1026200727,0.1096401438,-0.01594916172,-5.273937225,-5.385363579,10.6759882
0.02816554,-0.1046705246,0.09887490422,-0.00468605943,-4.678014755,-5.952925682,10.6477108
0.0283322,-0.1062471718,0.08765618503,0.006598858163,-4.063696384,-6.497044086,10.57753086
0.02849886,-0.107336767,0.07603458315,0.01784738898,-3.433393717,-7.015592575,10.46573639
0.02866552,-0.1079304963,0.06406436861,0.02900194749,-2.789580345,-7.506525517,10.31275654
0.02883218,-0.1080238,0.05180263519,0.04000604525,-2.134770632,-7.967912197,10.11917114
0.02899884,-0.1076168194,0.03930895403,0.050805334,-1.471525311,-8.397951126,9.885736465
