"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.01299948,0.1036229059,0.002090756549,-0.08433561772,-0.822093904,9.608185768,-8.801096916
0.01316614,0.1012546569,0.0148442965,-0.09376897663,-1.491102457,9.88125515,-8.404662132
0.0133328,0.0984575972,0.02750055492,-0.1027628034,-2.15452528,10.11550045,-7.974935055
0.01349946,0.09525455534,0.04000042379,-0.1112841591,-2.809615612,10.30991936,-7.513658524
0.01366612,0.09167123586,0.05228676274,-0.1193046495,-3.453780413,10.46372986,-7.022646427
0.01383278,0.08773463219,0.06430523843,-0.1267997622,-4.084497929,10.57631397,-6.503805637
0.01399944,0.08347385377,0.07600456476,-0.133749634,-4.699241638,10.64719772,-5.959192753
0.0141661,0.07891828567,0.0873369351,-0.1401379853,-5.295537472,10.67606449,-5.390960693
0.01433276,0.07409707457,0.09825834632,-0.1459516883,-5.871025562,10.66277027,-4.801328182
0.01449942,0.06903932989,0.1087288111,-0.1511812806,-6.42340517,10.60732841,-4.192615986
0.01466608,0.06377317011,0.1187122539,-0.1558198333,-6.950470448,10.50995636,-3.567253113
0.01483274,0.05832492188,0.128176719,-0.1598622501,-7.450122356,10.37101269,-2.92770052
0.0149994,0.05271936581,0.1370942295,-0.1633055508,-7.920372963,10.19104004,-2.276489258
0.01516606,0.04697940871,0.1454404444,-0.1661481261,-8.359337807,9.970754623,-1.616225004
0.01533272,0.04112566635,0.1531942934,-0.1683888435,-8.765264511,9.711022377,-0.9495304227
0.01549938,0.0351767689,0.1603376567,-0.1700272113,-9.136530876,9.412856102,-0.2790486515
0.01566604,0.02914931811,0.1668552756,-0.171062991,-9.471647263,9.077439308,0.3925474286
0.0158327,0.02305792272,0.1727338731,-0.1714955717,-9.769165039,8.706199646,1.062377334
0.01599936,0.01691645011,0.1779628247,-0.1713258326,-10.02813435,8.30036068,1.728262424
0.01616602,0.01073634997,0.1825319231,-0.1705521643,-10.24736404,7.861698151,2.387227535
0.01633268,0.004528117366,0.186431855,-0.1691724807,-10.42604637,7.391903877,3.036771536
0.01649934,-0.001697607571,0.1896544993,-0.1671856344,-10.56346703,6.892858982,3.674297333
0.016666,-0.007930438034,0.1921924204,-0.1645905524,-10.65908813,6.366575241,4.297245502
0.01683266,-0.01415923797,0.1940384209,-0.1613866389,-10.7125473,5.815151215,4.903151989
0.01699932,-0.02037178352,0.1951859444,-0.157574743,-10.72364616,5.240787983,5.489612103
0.01716598,-0.0265544448,0.195628956,-0.153157264,-10.69234657,4.645787716,6.05428648
0.01733264,-0.03269192949,0.1953616887,-0.1481382251,-10.61878109,4.032520294,6.594931602
0.0174993,-0.03876695037,0.1943789274,-0.1425240189,-10.50327206,3.403426647,7.1094203
0.01766596,-0.04476027936,0.1926765889,-0.1363237649,-10.34628868,2.761008739,7.595715523
