Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.0,0.007954763249,0.1922002733,0.1645787656,No
0.00016666,0.01418354455,0.194043532,0.1613724083,No
0.00033332,0.02039600164,0.1951883137,0.1575580984,No
0.00049998,0.02657850645,0.1956285238,0.1531382203,No
0.00066664,0.03271576017,0.1953584254,0.1481168568,No
0.0008333,0.03879042715,0.194372803,0.1425003558,No
0.00099996,0.04478330165,0.1926676184,0.1362978369,No
0.00116662,0.05067300051,0.1902398318,0.1295214891,No
0.00133328,0.05643586069,0.1870878488,0.1221869662,No
0.00149994,0.06204615906,0.1832120568,0.1143138558,No
0.0016666,0.06747626513,0.1786152422,0.1059258729,No
0.00183326,0.07269681245,0.1733026803,0.09705100954,No
0.00199992,0.07767760754,0.1672837287,0.08772209287,No
0.00216658,0.08238759637,0.1605709046,0.07797595114,No
0.00233324,0.08679484576,0.1531795263,0.0678531453,No
0.0024999,0.09086821228,0.1451297849,0.05739836022,No
0.00266656,0.09457730502,0.1364458799,0.04665970802,No
0.00283322,0.09789380431,0.1271574348,0.03568870202,No
0.00299988,0.1007916629,0.1172987968,0.02453944646,No
0.00316654,0.1032473966,0.1069087908,0.01326806284,No
0.0033332,0.1052410305,0.09603101015,0.001932176296,No
0.00349986,0.1067564711,0.08471340686,0.009409905411,No
0.00366652,0.1077814102,0.07300768048,0.02069985308,No
0.00383318,0.1083080918,0.06096882746,0.03188023716,No
0.00399984,0.1083333716,0.04865488783,0.04289505258,No
0.0041665,0.1078585535,0.0361260958,0.05369028449,No
0.00433316,0.1068894267,0.02344426513,0.06421460211,No
0.00449982,0.1054361984,0.01067222469,0.07441986352,No
0.00466648,0.103513062,0.002126995474,0.08426138014,No
0.00483314,0.1011387408,0.01489038207,0.09369878471,No
0.0049998,0.0983344242,0.02755641006,0.1026953757,No
0.00516646,0.0951231271,0.04006579518,0.1112182438,No
0.00533312,0.09153071791,0.05236118659,0.1192389727,No
0.00549978,0.08758440614,0.06438815594,0.1267330796,No
0.00566644,0.08331344277,0.07609526068,0.1336807311,No
0.0058331,0.07874736935,0.08743453771,0.1400657147,No
0.00599976,0.07391552627,0.09836193174,0.1458749622,No
0.00616642,0.06884714961,0.1088373289,0.1510990262,No
0.00633308,0.06357047707,0.1188246459,0.1557310224,No
0.00649974,0.05811201409,0.1282917857,0.1597659588,No
0.0066664,0.05249658972,0.1372106969,0.1632009,No
0.00683306,0.04674722254,0.1455570459,0.1660342664,No
0.00699972,0.04088461772,0.1533096433,0.1682649404,No
0.00716638,0.03492745757,0.1604504436,0.1698925346,No
0.00733304,0.02889249101,0.1669641584,0.1709169,No
0.0074997,0.02279451117,0.1728374958,0.171337679,No
0.00766636,0.01664740779,0.1780599058,0.1711557806,No
0.00783302,0.01046283171,0.1826212704,0.1703699082,No
0.00799968,0.004251415376,0.1865125,0.1689783335,No
0.00816634,0.001976136817,0.1897257119,0.1669802219,No
0.008333,0.008209343068,0.1922535747,0.1643746495,No
0.00849966,0.01443711761,0.19408907,0.1611611992,No
0.00866632,0.02064731903,0.1952258348,0.1573408246,No
0.00883298,0.02682636864,0.1956579089,0.1529159993,No
0.00899964,0.03295893595,0.1953795701,0.147890836,No
0.0091663,0.03902792931,0.1943858713,0.1422717124,No
0.00933296,0.04501418397,0.1926728487,0.1360678524,No
0.00949962,0.05089625344,0.1902375072,0.1292914152,No
0.00966628,0.05665067211,0.1870783716,0.121958077,No
0.00983294,0.06225185841,0.1831960082,0.1140873805,No
0.0099996,0.06767226756,0.1785931587,0.105703041,No
0.01016626,0.07288275659,0.1732752919,0.09683292359,No
0.01033292,0.07785338163,0.1672518849,0.08750973642,No
0.01049958,0.08255317807,0.1605354846,0.07777029276,No
0.01066624,0.08695042878,0.1531416029,0.06765510887,No
0.0108329,0.09101422131,0.1450904161,0.05720862374,No
0.01099956,0.09471426904,0.1364063323,0.04647902027,No
0.01116622,0.09802234918,0.1271188855,0.03551763669,No
0.01133288,0.1009126231,0.1172624528,0.02437840588,No
0.01149954,0.1033616513,0.106875807,0.01311735809,No
0.0116662,0.1053496525,0.09600253403,0.0017919112,No
0.01183286,0.1068605855,0.08469050378,0.009539806284,No
0.01199952,0.1078822985,0.07299128175,0.02081969567,No
0.01216618,0.1084070355,0.0609597452,0.03199046478,No
0.01233284,0.1084317788,0.0486538969,0.04299633577,No
0.0124995,0.1079578027,0.03613383695,0.05378336832,No
0.01266616,0.1069908738,0.02346120588,0.0643003732,No
0.01283282,0.1055412069,0.01069870777,0.07449931651,No
0.01299948,0.1036229059,0.002090756549,0.08433561772,No
0.01316614,0.1012546569,0.0148442965,0.09376897663,No
0.0133328,0.0984575972,0.02750055492,0.1027628034,No
0.01349946,0.09525455534,0.04000042379,0.1112841591,No
0.01366612,0.09167123586,0.05228676274,0.1193046495,No
0.01383278,0.08773463219,0.06430523843,0.1267997622,No
0.01399944,0.08347385377,0.07600456476,0.133749634,No
0.0141661,0.07891828567,0.0873369351,0.1401379853,No
0.01433276,0.07409707457,0.09825834632,0.1459516883,No
0.01449942,0.06903932989,0.1087288111,0.1511812806,No
0.01466608,0.06377317011,0.1187122539,0.1558198333,No
0.01483274,0.05832492188,0.128176719,0.1598622501,No
0.0149994,0.05271936581,0.1370942295,0.1633055508,No
0.01516606,0.04697940871,0.1454404444,0.1661481261,No
0.01533272,0.04112566635,0.1531942934,0.1683888435,No
0.01549938,0.0351767689,0.1603376567,0.1700272113,No
0.01566604,0.02914931811,0.1668552756,0.171062991,No
0.0158327,0.02305792272,0.1727338731,0.1714955717,No
0.01599936,0.01691645011,0.1779628247,0.1713258326,No
0.01616602,0.01073634997,0.1825319231,0.1705521643,No
0.01633268,0.004528117366,0.186431855,0.1691724807,No
0.01649934,0.001697607571,0.1896544993,0.1671856344,No
0.016666,0.007930438034,0.1921924204,0.1645905524,No
0.01683266,0.01415923797,0.1940384209,0.1613866389,No
0.01699932,0.02037178352,0.1951859444,0.157574743,No
0.01716598,0.0265544448,0.195628956,0.153157264,No
0.01733264,0.03269192949,0.1953616887,0.1481382251,No
0.0174993,0.03876695037,0.1943789274,0.1425240189,No
0.01766596,0.04476027936,0.1926765889,0.1363237649,No
0.01783262,0.05065044388,0.1902516633,0.1295496225,No
0.01799928,0.05641385913,0.1871024966,0.1222171932,No
0.01816594,0.06202478334,0.183229506,0.1143461168,No
0.0183326,0.06745559722,0.1786354184,0.1059601381,No
0.01849926,0.07267697901,0.1733255833,0.09708712995,No
0.01866592,0.07765875012,0.1673093587,0.08775991946,No
0.01883258,0.08236987144,0.1605992466,0.07801532745,No
0.01899924,0.08677839488,0.1532105356,0.06789394468,No
0.0191659,0.09085319936,0.1451632828,0.05744031072,No
0.01933256,0.09456383437,0.1364818066,0.04670264944,No
0.01949922,0.09788193554,0.1271956414,0.03573240712,No
0.01966588,0.1007814705,0.1173391119,0.02458369918,No
0.01983254,0.1032389328,0.1069509983,0.01331267692,No
0.0199992,0.1052343622,0.09607492387,0.001976881409,No
0.02016586,0.1067516282,0.08475890756,0.009365274571,No
0.02033252,0.1077784821,0.07305453718,0.02065552399,No
0.02049918,0.1083071008,0.0610168092,0.03183644265,No
0.02066584,0.1083343476,0.04870380089,0.04285201058,No
0.0208325,0.1078614965,0.03617572784,0.05364825204,No
0.02099916,0.1068942994,0.02349434234,0.06417378038,No
0.02116582,0.1054429412,0.01072245464,0.07438042015,No
0.02133248,0.1035215929,0.002076852135,0.08422346413,No
0.02149914,0.1011489406,0.01484057866,0.09366253018,No
0.0216658,0.09834618866,0.02750718035,0.1026609465,No
0.02183246,0.09513636678,0.04001734406,0.1111856997,No
0.02199912,0.0915453732,0.05231374875,0.1192084551,No
0.02216578,0.08760033548,0.06434190273,0.1267046481,No
0.02233244,0.08333054185,0.07605032623,0.1336544603,No
0.0224991,0.07876557857,0.08739113808,0.1400416791,No
0.02266576,0.07393472642,0.09832026064,0.1458532065,No
0.02283242,0.06886720657,0.1087975577,0.1510795802,No
0.02299908,0.06359129399,0.1187868714,0.1557139456,No
0.02316574,0.0581334345,0.1282561421,0.1597512364,No
0.0233324,0.05251856148,0.1371772885,0.1631884873,No
0.02349906,0.04676961899,0.145525977,0.1660241634,No
0.02366572,0.04090741277,0.1532809287,0.1682572216,No
0.02383238,0.03495062143,0.1604241431,0.1698871404,No
0.02399904,0.02891597152,0.1669402868,0.17091389,No
0.0241657,0.02281827107,0.1728161424,0.1713370681,No
0.02433236,0.01667139679,0.1780411005,0.1711575538,No
0.02449902,0.01048693992,0.1826050729,0.1703740656,No
0.02466568,0.00427563861,0.18649894,0.1689849198,No
0.02483234,0.001951879123,0.189714849,0.1669892222,No
0.024999,0.008185096085,0.1922454238,0.1643860489,No
0.02516566,0.014412947,0.1940836459,0.1611749679,No
0.02533232,0.02062319592,0.1952231228,0.1573569924,No
0.02549898,0.02680230327,0.1956579238,0.1529345959,No
0.02566564,0.03293502703,0.1953823715,0.1479118019,No
0.0258323,0.03900421038,0.1943914741,0.1422950327,No
0.02599896,0.04499070346,0.1926812679,0.1360935122,No
0.02616562,0.05087319016,0.1902487725,0.1293193549,No
0.02633228,0.0566281043,0.1870924979,0.1219882071,No
0.02649894,0.06222991645,0.1832129806,0.1141196415,No
0.0266656,0.06765111536,0.1786129922,0.1057373285,No
0.02683226,0.07286251336,0.1732979566,0.09686914086,No
0.02699892,0.07783406973,0.1672772616,0.08754773438,No
0.02716558,0.08253493905,0.1605635583,0.0778099075,No
0.02733224,0.08693340421,0.1531722993,0.06769615412,No
0.0274989,0.09099845588,0.1451236159,0.05725099519,No
0.02766556,0.09469991177,0.1364419758,0.04652248695,No
0.02783222,0.09800959378,0.1271568984,0.03556193411,No
0.02799888,0.1009015292,0.1173026711,0.024423372,No
0.02816554,0.1033523679,0.1069180667,0.01316272281,No
0.0283322,0.1053422615,0.09604663402,0.00183739455,No
0.02849886,0.1068551242,0.08473628759,0.009494400583,No
0.02866552,0.1078787744,0.07303848863,0.02077460475,No
0.02883218,0.1084054857,0.06100816652,0.03194593266,No
0.02899884,0.1084321812,0.04870329052,0.04295248538,No
0.0291655,0.1079601273,0.03618395329,0.05374046415,No
0.02933216,0.1069951281,0.02351181582,0.06425862759,No
0.02949882,0.1055473611,0.01074955147,0.07445891947,No
0.02966548,0.1036309227,0.002039921703,0.08429675549,No
0.02983214,0.1012644917,0.01479371171,0.09373182058,No
0.0299988,0.0984691605,0.02745046467,0.10272751,No
0.03016546,0.09526773542,0.03995107487,0.1112508401,No
0.03033212,0.0916859135,0.05223835632,0.1192733943,No
0.03049878,0.08775065839,0.0642580241,0.1267706305,No
0.03066544,0.08349109441,0.07595871389,0.1337227225,No
0.0308321,0.07893662155,0.08729261905,0.1401133239,No
0.03099876,0.07411640882,0.0982157588,0.1459293664,No
0.03116542,0.06905958802,0.1086880863,0.151161328,No
0.03133208,0.06379427016,0.1186735258,0.1558022648,No
0.03149874,0.05834677815,0.1281401217,0.1598471254,No
0.0316654,0.05274187773,0.1370598823,0.1632929146,No
0.03183206,0.04700248316,0.1454084367,0.1661379486,No
0.03199872,0.04114922509,0.1531646401,0.1683811098,No
0.03216538,0.03520070016,0.1603105068,0.1700219065,No
0.03233204,0.0291735325,0.166830644,0.1710600704,No
0.0324987,0.02308238856,0.1727118194,0.1714950949,No
0.03266536,0.01694111526,0.1779434085,0.1713277996,No
0.03283202,0.01076114457,0.1825151742,0.1705565751,No
0.03299868,0.004553052597,0.1864177734,0.169179365,No
0.03316534,0.001672558603,0.1896431446,0.1671950519,No
0.033332,0.007905329578,0.1921838671,0.1646024734,No
0.03349866,0.01413416956,0.1940326691,0.1614010185,No
0.03366532,0.02034674212,0.1951829791,0.1575915962,No
0.03383198,0.02652957104,0.1956288517,0.1531765759,No
0.03399864,0.03266729787,0.1953644305,0.1481599212,No
0.0341653,0.0387426056,0.1943844855,0.1425480098,No
0.03433196,0.04473629966,0.1926850528,0.1363500953,No
0.03449862,0.05062694475,0.1902630478,0.1295782179,No
0.03466528,0.05639088899,0.1871167719,0.1222480088,No
0.03483194,0.0620024614,0.1832466871,0.1143790931,No
0.0349986,0.06743407249,0.178655535,0.105995141,No
0.03516526,0.0726563707,0.1733485907,0.09712408483,No
0.03533192,0.07763914019,0.167335093,0.08779859543,No
0.03549858,0.08235143125,0.1606277227,0.07805557549,No
0.03566524,0.08676128089,0.1532416791,0.06793554872,No
0.0358319,0.09083744884,0.1451969296,0.0574831292,No
0.03599856,0.09454960376,0.1365178972,0.04674645141,No
0.03616522,0.09786937386,0.1272341013,0.03577699512,No
0.03633188,0.1007706001,0.1173797473,0.02462889254,No
0.03649854,0.1032298133,0.1069936901,0.01335827075,No
0.0366652,0.1052271724,0.09611949325,0.002022617031,No
0.03683186,0.1067464054,0.08480509371,0.009319713339,No
0.03699852,0.1077752039,0.07310213149,0.02061029337,No
0.03716518,0.1083058789,0.06106559187,0.03179186583,No
0.03733184,0.1083351746,0.04875353724,0.04280824214,No
0.0374985,0.1078643054,0.03622611985,0.05360548198,No
0.03766516,0.1068990901,0.02354518697,0.06413222104,No
0.03783182,0.1054496691,0.01077354327,0.07434023172,No
0.03799848,0.1035301313,0.002025851747,0.08418483287,No
0.03816514,0.1011592448,0.01478987839,0.09362561256,No
0.0383318,0.09835819155,0.0274570249,0.102625899,No
0.03849846,0.09514994919,0.03996798769,0.1111526638,No
0.03866512,0.09156043082,0.05226537958,0.1191775352,No
0.03883178,0.08761680126,0.06429477781,0.1266759485,No
0.03899844,0.08334827423,0.07600463182,0.1336280704,No
0.0391651,0.07878444344,0.08734706044,0.1400176138,No
0.03933176,0.07395459712,0.09827790409,0.1458314955,No
0.03949842,0.06888793409,0.1087571383,0.1510602534,No
0.03966508,0.06361276656,0.1187485233,0.1556969881,No
0.03983174,0.05815558508,0.1282199472,0.1597366482,No
0.0399984,0.05254127458,0.1371434033,0.1631763726,No
0.04016506,0.04679280147,0.1454944462,0.1660144925,No
0.04033172,0.04093103111,0.1532518566,0.1682499498,No
0.04049838,0.03497458994,0.1603976041,0.1698823422,No
0.04066504,0.02894020826,0.1669163406,0.1709115356,No
0.0408317,0.0228427127,0.1727947891,0.1713371128,No
0.04099836,0.016696034,0.1780223399,0.1711599976,No
0.04116502,0.01051169727,0.1825890243,0.1703789383,No
0.04133168,0.00430041831,0.1864855736,0.1689921618,No
0.04149834,0.001927062985,0.1897041351,0.1669988334,No
0.041665,0.008160274476,0.1922374815,0.1643980891,No
0.04183166,0.0143881822,0.1940784752,0.161189422,No
0.04199832,0.02059851959,0.1952207237,0.1573738754,No
0.04216498,0.02677778713,0.1956583858,0.1529538482,No
0.04233164,0.03291075304,0.1953856945,0.1479334384,No
0.0424983,0.03898022324,0.1943976134,0.1423190236,No
0.04266496,0.04496708512,0.1926902086,0.1361197829,No
0.04283162,0.05085005984,0.1902605742,0.1293478161,No
0.04299828,0.05660556257,0.187107116,0.1220187843,No
0.04316494,0.06220802292,0.1832304299,0.1141522527,No
0.0433316,0.06763000786,0.1786332577,0.1057718843,No
0.04349826,0.07284227014,0.1733210236,0.0969055295,No
0.04366492,0.07781487703,0.1673030853,0.0875858441,No
0.04383158,0.08251690865,0.1605920643,0.07784953713,No
0.04399824,0.0869166106,0.1532033831,0.06773718446,No
0.0441649,0.09098307788,0.1451572329,0.05729321018,No
0.04433156,0.09468607605,0.1364779621,0.04656562954,No
0.04449822,0.09799734503,0.1271951199,0.03560585901,No
0.04466488,0.1008909568,0.1173429862,0.02446785569,No
0.04483154,0.1033435985,0.1069603413,0.01320751663,No
0.0449982,0.1053353176,0.0960906893,0.001882315031,No
0.04516486,0.1068500429,0.0847818926,0.009449618869,No
0.04533152,0.1078756228,0.07308548689,0.02073010989,No
0.04549818,0.1084043086,0.06105632335,0.03190197796,No
0.04566484,0.1084329411,0.04875231534,0.0429093577,No
0.0458315,0.1079628542,0.03623362631,0.05369833112,No
0.04599816,0.1069997624,0.02356190979,0.06421768665,No
0.04616482,0.1055538729,0.01079979353,0.07441938668,No
0.04633148,0.1036392525,0.001989791403,0.08425877243,No
0.04649814,0.1012745276,0.01474387478,0.09369547665,No
0.0466648,0.09848083556,0.02740118653,0.1026929915,No
0.04683146,0.09528092295,0.03990254551,0.1112182364,No
0.04699812,0.09170051664,0.05219080299,0.1192427874,No
0.04716478,0.08776659518,0.06421162933,0.1267421097,No
0.04733144,0.08350823075,0.07591369003,0.1336963773,No
0.0474981,0.07895486057,0.08724916726,0.1400892586,No
0.04766476,0.07413563132,0.098174043,0.1459076107,No
0.04783142,0.06907967478,0.108648248,0.1511419415,No
0.04799808,0.06381513178,0.1186357439,0.1557852626,No
0.04816474,0.05836830288,0.1281044334,0.1598324627,No
0.0483314,0.05276397988,0.1370263845,0.1632806063,No
0.04849806,0.04702506959,0.1453772336,0.1661279798,No
0.04866472,0.04117223993,0.1531357914,0.1683734953,No
0.04883138,0.03522407264,0.1602840722,0.1700166315,No
0.04899804,0.02919719554,0.1668067276,0.1710572094,No
0.0491647,0.02310630865,0.1726903915,0.1714946032,No
0.04933136,0.01696524024,0.1779245585,0.1713297367,No
0.04949802,0.01078544091,0.1824989468,0.1705609411,No
0.04966468,0.004577476066,0.1864041984,0.16918616,No
0.04983134,0.001648062724,0.1896322221,0.1672042608,No
0.049998,0.007880778052,0.1921756119,0.1646140963,No
0.05016466,0.01410960313,0.1940271258,0.1614150703,No
0.05033132,0.0203222502,0.1951801926,0.1576080322,No
0.05049798,0.02650516294,0.1956288069,0.1531953961,No
0.05066464,0.03264303505,0.1953671873,0.1481811404,No
0.0508313,0.03871854022,0.1943901032,0.1425716579,No
0.05099796,0.04471252114,0.1926935166,0.1363760829,No
0.05116462,0.050603576,0.1902743578,0.1296065152,No
0.05133128,0.05636800826,0.187130928,0.1222785562,No
0.05149794,0.06198020279,0.1832637042,0.114411734,No
0.0516646,0.06741254032,0.1786753982,0.1060297787,No
0.05183126,0.07263566554,0.1733712107,0.09716058522,No
0.05199792,0.07761945575,0.1673604995,0.08783686906,No
0.05216458,0.08233289421,0.1606558412,0.07809544355,No
0.05233124,0.0867439732,0.15327245,0.06797689945,No
0.0524979,0.09082152694,0.1452303231,0.05752575397,No
0.05266456,0.09453521669,0.1365537792,0.04679013789,No
0.05283122,0.09785658121,0.1272723079,0.03582155332,No
0.05299788,0.1007595137,0.1174201593,0.02467406541,No
0.05316454,0.1032205969,0.1070361286,0.01340378541,No
0.0533312,0.1052198112,0.0961637795,0.002068283036,No
0.05349786,0.1067409739,0.08485101163,0.009274113923,No
0.05366452,0.1077718064,0.07314949483,0.02056510374,No
0.05383118,0.1083044633,0.06111419946,0.03174720705,No
0.05399784,0.1083357632,0.04880313203,0.0427643843,No
0.0541645,0.1078669578,0.03627648205,0.05356262252,No
0.05433116,0.1069037318,0.02359605581,0.06409053504,No
0.05449782,0.105456233,0.01082462538,0.07429994643,No
0.05466448,0.1035385802,0.001974748448,0.08414608985,No
0.05483114,0.1011695191,0.01473903377,0.09358859807,No
0.0549978,0.09837014973,0.02740671486,0.1025907323,No
0.05516446,0.0951635018,0.03991843015,0.1111194938,No
0.05533112,0.0915754959,0.05221682414,0.1191464886,No
0.05549778,0.08763325214,0.06424739212,0.1266470551,No
0.05566444,0.08336598426,0.07595864683,0.1336014122,No
0.0558311,0.07880333066,0.08730263263,0.1399932653,No
0.05599776,0.07397449017,0.09823521972,0.1458095014,No
0.05616442,0.06890875101,0.1087162942,0.1510406137,No
0.05633108,0.0636344254,0.1187096909,0.1556797624,No
0.05649774,0.05817795172,0.1281832457,0.1597218663,No
0.0566644,0.05256421119,0.1371089369,0.1631639898,No
0.05683106,0.0468162857,0.1454623044,0.1660045832,No
0.05699772,0.04095493257,0.1532221586,0.168242529,No
0.05716438,0.03499886021,0.1603703499,0.1698773354,No
0.05733104,0.02896479517,0.1668916345,0.1709089875,No
0.0574977,0.02286755107,0.1727726758,0.1713370383,No
0.05766436,0.01672104374,0.1780028641,0.1711623371,No
0.05783102,0.01053685602,0.1825721711,0.1703837216,No
0.05799768,0.004325681832,0.1864714473,0.1689993888,No
0.05816434,0.001901727403,0.1896927506,0.1670085341,No
0.058331,0.008134956472,0.1922288686,0.1644102633,No
0.05849766,0.01436292659,0.1940726787,0.1612040848,No
0.05866432,0.02057335898,0.1952177435,0.157390967,No
0.05883098,0.02675277367,0.1956582218,0.1529733986,No
0.05899764,0.03288598731,0.1953883767,0.1479553729,No
0.0591643,0.03895574808,0.1944031566,0.1423432976,No
0.05933096,0.04494301602,0.1926986426,0.1361463368,No
0.05949762,0.0508264415,0.1902719289,0.1293766499,No
0.05966428,0.05658249184,0.1871213764,0.1220498458,No
0.05983094,0.06218566373,0.183247596,0.1141854078,No
0.0599976,0.06760844588,0.1786532998,0.1058070287,No
0.06016426,0.07282161713,0.1733439118,0.09694254398,No
0.06033092,0.07779524475,0.1673287898,0.08762456477,No
0.06049758,0.08249840885,0.1606204957,0.07788981497,No
0.06066424,0.08689939231,0.1532344818,0.06777886301,No
0.0608309,0.09096728265,0.1451908946,0.05733607337,No
0.06099756,0.09467180073,0.1365140676,0.04660948738,No
0.06116422,0.09798470885,0.1272335649,0.03565055504,No
0.06133088,0.1008801013,0.1173836142,0.02451309003,No
0.06149754,0.1033345759,0.107002981,0.0132530611,No
0.0616642,0.1053281873,0.09613517672,0.001927994192,No
0.06183086,0.1068448722,0.08482801914,0.00940405298,No
0.06199752,0.1078724787,0.07313298434,0.02068497427,No
0.06216418,0.1084031388,0.06110499799,0.03185743466,No
0.06233084,0.1084337905,0.04880195856,0.04286559671,No
0.0624975,0.1079657003,0.03628396615,0.05365560949,No
0.06266416,0.107004568,0.02361268923,0.06417615712,No
0.06283082,0.1055605784,0.01085080858,0.07437919825,No
0.06299748,0.1036477983,0.001938790083,0.08422014117,No
0.06316414,0.1012848541,0.01469319314,0.09365861863,No
0.0633308,0.09849279374,0.02735103481,0.1026579291,No
0.06349746,0.09529446065,0.03985318914,0.1111851558,No
0.06366412,0.09171552211,0.05214244872,0.1192118302,No
0.06383078,0.08778291941,0.06416451186,0.1267133206,No
0.06399744,0.08352577686,0.07586801052,0.1336698234,No
0.0641641,0.07897353172,0.08720509708,0.1400649548,No
0.06433076,0.0741552785,0.09813170135,0.1458856314,No
0.06449742,0.06910020858,0.1086078137,0.1511223018,No
0.06466408,0.06383642554,0.1185973287,0.1557679772,No
0.06483074,0.05839025229,0.1280681789,0.1598175913,No
0.0649974,0.05278648064,0.1369924098,0.1632681042,No
0.06516406,0.04704805091,0.1453455985,0.1661179364,No
0.06533072,0.04119560122,0.1531066,0.168365851,No
0.06549738,0.03524773195,0.1602573693,0.1700113863,No
0.06566404,0.02922111936,0.166782558,0.1710543633,No
0.0658307,0.02313044295,0.1726688594,0.171494171,No
0.06599736,0.01698956639,0.1779055893,0.1713316441,No
0.06616402,0.01080989372,0.18248263,0.1705652624,No
0.06633068,0.00460199127,0.1863905787,0.1691928804,No
0.06649734,0.001623503398,0.1896212995,0.1672133803,No
0.066664,0.007856211625,0.192167446,0.1646256298,No
0.06683066,0.01408509538,0.1940217018,0.1614290029,No
0.06699732,0.02029784583,0.1951775551,0.1576243639,No
0.06716398,0.02648091502,0.1956290007,0.1532141417,No
0.06733064,0.03261902183,0.1953701973,0.1482022852,No
0.0674973,0.03869486228,0.1943959445,0.1425951272,No
0.06766396,0.04468919709,0.1927021891,0.1364018619,No
0.06783062,0.05058069155,0.1902858764,0.1296345443,No
0.06799728,0.05634571239,0.1871453375,0.122308746,No
0.06816394,0.0619585216,0.1832809299,0.1144440323,No
0.0683306,0.06739165634,0.1786954403,0.1060640514,No
0.06849726,0.07261567563,0.1733941138,0.09719673544,No
0.06866392,0.07760047168,0.1673861742,0.08787474036,No
0.06883058,0.08231503516,0.1606841981,0.07813487947,No
0.06899724,0.0867273584,0.1533034295,0.06801774353,No
0.0691639,0.09080629796,0.1452638358,0.05756778643,No
0.06933056,0.09452143312,0.1365897208,0.04683318734,No
0.06949722,0.09784433246,0.1273104995,0.03586542606,No
0.06966388,0.1007489562,0.1174604893,0.0247185342,No
0.06983054,0.1032118052,0.1070784554,0.01344863046,No
0.0699972,0.1052128524,0.09620791674,0.002113279887,No
0.07016386,0.1067359298,0.0848968029,0.009229201823,No
0.07033052,0.1077687368,0.0731966868,0.02052046172,No
0.07049718,0.1083033606,0.06116256118,0.03170308471,No
0.07066384,0.1083366349,0.0488524437,0.04272105172,No
0.0708305,0.1078697592,0.03632651269,0.05352026969,No
0.07099716,0.1069084331,0.02364650927,0.06404936314,No
0.07116382,0.105462797,0.01087526977,0.07426013052,No
0.07133048,0.1035469621,0.001924161217,0.08410783857,No
0.07149714,0.1011795849,0.0146887349,0.09355203062,No
0.0716638,0.09838189185,0.0273569189,0.1025559753,No
0.07183046,0.09517683089,0.0398693718,0.1110866517,No
0.07199712,0.09159027785,0.05216871575,0.1191156358,No
0.07216378,0.08764935285,0.06420045346,0.1266183704,No
0.07233044,0.08338332921,0.07591308653,0.1335749328,No
0.0724971,0.07882177085,0.0872586295,0.139969036,No
0.07266376,0.07399394363,0.09819296747,0.1457875818,No
0.07283042,0.068929106,0.1086759493,0.1510210782,No
0.07299708,0.0636555329,0.1186713651,0.1556625962,No
0.07316374,0.05819971859,0.1281470805,0.159707129,No
0.0733304,0.05258657038,0.137075007,0.1631516814,No
0.07349706,0.04683914781,0.145430699,0.1659946293,No
0.07366372,0.04097821563,0.1531928778,0.1682349592,No
0.07383038,0.03502248973,0.1603435427,0.1698721796,No
0.07399704,0.02898873016,0.1668673158,0.170906201,No
0.0741637,0.02289174311,0.1727509201,0.1713366508,No
0.07433036,0.01674540713,0.1779837459,0.1711643934,No
0.07449702,0.01056134328,0.1825557202,0.1703881919,No
0.07466368,0.004350329284,0.1864576936,0.1690063179,No
0.07483034,0.001877007075,0.1896817237,0.167017892,No
0.074997,0.008110214956,0.1922205389,0.1644220352,No
0.07516366,0.01433818322,0.1940670907,0.1612183005,No
0.07533032,0.02054865658,0.1952149421,0.1574075967,No
0.07549698,0.02672824636,0.1956582367,0.1529923975,No
