Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.31948722,0.6658198237,0.04883252829,0.1006256342,Yes
0.31965388,0.6428797841,0.05520138517,0.07930012792,Yes
0.31982054,0.6169888973,0.06110291183,0.05697809905,Yes
0.3199872,0.5883554816,0.06641384214,0.03375568241,Yes
0.32015386,0.5572143197,0.07103292644,0.009752716869,Yes
0.32032052,0.5238149166,0.0748770833,0.01488461625,Yes
0.32048718,0.488412112,0.07787741721,0.03998250142,Yes
0.32065384,0.4512651563,0.07998679578,0.06534713507,Yes
0.3208205,0.4126383364,0.08118896931,0.09077324718,Yes
0.32098716,0.3727933764,0.08149444312,0.116046384,Yes
0.32115382,0.3319773376,0.08093165606,0.1409441233,Yes
0.32132048,0.290419817,0.07954698056,0.1652418822,Yes
0.32148714,0.2483372539,0.07741126418,0.1887224615,Yes
0.3216538,0.2059310079,0.07461862266,0.2111816257,Yes
0.32182046,0.1633788794,0.07127530873,0.2324281335,Yes
0.32198712,0.1208317429,0.06749309599,0.2522851229,Yes
0.32215378,0.078418836,0.06339187175,0.2705978155,Yes
0.32232044,0.03625481576,0.059097711,0.2872408628,Yes
0.3224871,0.005558707286,0.05472792313,0.302118808,Yes
0.32265376,0.04695814475,0.05041598156,0.3151529431,Yes
0.32282042,0.08788698167,0.04626583308,0.3262984157,Yes
0.32298708,0.128297016,0.04237205908,0.3355446756,Yes
0.32315374,0.1681455821,0.03882156685,0.3429090083,Yes
0.3233204,0.2073969841,0.03567859158,0.3484342098,Yes
0.32348706,0.2460186481,0.03297926113,0.3521862626,Yes
0.32365372,0.2839727402,0.03074296378,0.3542509377,Yes
0.32382038,0.3212108016,0.02897441946,0.3547340631,Yes
0.32398704,0.3576726019,0.02765212953,0.3537577987,Yes
0.3241537,0.3932880461,0.02672883123,0.3514480591,Yes
0.32432036,0.4279740453,0.02613964677,0.3479328752,Yes
0.32448702,0.4616250694,0.0258051306,0.3433451951,Yes
0.32465368,0.4941132963,0.02563307621,0.3378137052,Yes
0.32482034,0.5252964497,0.02551945299,0.3314529359,Yes
0.324987,0.5550184846,0.02535006404,0.3243622482,Yes
0.32515366,0.5831031799,0.02500990406,0.3166262805,Yes
0.32532032,0.6093562841,0.02439267933,0.3083107769,Yes
0.32548698,0.6335756779,0.02339959517,0.2994582951,Yes
0.32565364,0.6555566788,0.02193725109,0.2900868952,Yes
0.3258203,0.6750927567,0.01992718317,0.2801928818,Yes
0.32598696,0.6919775605,0.0173163861,0.2697538435,Yes
0.32615362,0.7060137987,0.01407542173,0.2587298453,Yes
0.32632028,0.7170218825,0.01019270532,0.2470630556,Yes
0.32648694,0.7248460054,0.00567942718,0.2346829921,Yes
0.3266536,0.7293530107,0.0005748636322,0.2215144932,Yes
0.32682026,0.7304359674,0.005055102054,0.2074824423,Yes
0.32698692,0.7280237079,0.0111251846,0.1925130635,Yes
0.32715358,0.7220860124,0.0175347738,0.1765386164,Yes
0.32732024,0.7126293778,0.02416709624,0.1595055461,Yes
0.3274869,0.6996941566,0.03088955395,0.1413806528,Yes
0.32765356,0.6833596826,0.03756167367,0.1221526042,Yes
0.32782022,0.6637457609,0.04404485971,0.1018325239,Yes
0.32798688,0.6410069466,0.05020467192,0.08045782149,Yes
0.32815354,0.6153248549,0.05590924621,0.05809650943,Yes
0.3283202,0.5869058371,0.06103442982,0.03484626859,Yes
0.32848686,0.5559797883,0.06547427922,0.01082997397,Yes
0.32865352,0.5227956772,0.06914489716,0.01380638499,Yes
0.32882018,0.487611711,0.07198125124,0.03889254481,Yes
0.32898684,0.4506875873,0.07393708825,0.0642369166,Yes
0.3291535,0.4122835994,0.07499172539,0.08963359892,Yes
0.32932016,0.3726588786,0.07515318692,0.1148684174,Yes
0.32948682,0.3320626616,0.07445401698,0.1397218853,Yes
0.32965348,0.2907268703,0.07294537127,0.1639716476,Yes
0.32982014,0.2488659322,0.07069698721,0.1873985976,Yes
0.3299868,0.2066778243,0.06779957563,0.2097954899,Yes
0.33015346,0.1643413305,0.06436091661,0.2309704721,Yes
0.33032012,0.1220113337,0.06049638242,0.2507479191,Yes
0.33048678,0.07981782407,0.05632495508,0.2689724863,Yes
0.33065344,0.03787081689,0.05197038502,0.2855150402,Yes
0.3308201,0.003736369312,0.0475596264,0.3002757728,Yes
0.33098676,0.04492862523,0.04321393743,0.3131831884,Yes
0.33115342,0.08564920723,0.03904187307,0.324193567,Yes
0.33132008,0.1258536726,0.03513969108,0.3332926035,Yes
0.33148674,0.1655025333,0.03159118071,0.3404974341,Yes
0.3316534,0.2045589238,0.0284632314,0.3458528519,Yes
0.33182006,0.2429889143,0.0257995259,0.3494254947,Yes
0.33198672,0.2807569504,0.02361919172,0.3513020873,Yes
0.33215338,0.3178182244,0.02192127705,0.3515885174,Yes
0.33232004,0.3541140556,0.02068483829,0.3504060507,Yes
0.3324867,0.3895734847,0.01986647584,0.3478834033,Yes
0.33265336,0.4241129458,0.01940022595,0.3441513777,Yes
0.33282002,0.4576305747,0.01920328662,0.3393408954,Yes
0.33298668,0.4900029004,0.0191826988,0.3335797191,Yes
0.33315334,0.5210871696,0.01923619024,0.3269860446,Yes
0.33332,0.5507257581,0.01925205626,0.3196628392,Yes
0.33348666,0.578745544,0.01911491342,0.3116953969,Yes
0.33365332,0.6049573421,0.01871503145,0.3031511307,Yes
0.33381998,0.6291589737,0.01795206591,0.2940766811,Yes
0.33398664,0.6511434913,0.0167348329,0.2844947577,Yes
0.3341533,0.6707049012,0.0149841886,0.2744041383,Yes
0.33431996,0.6876391768,0.01264115144,0.2637826204,Yes
0.33448662,0.701749444,0.009672132321,0.2525904477,Yes
0.33465328,0.7128528953,0.00606651837,0.2407716215,Yes
0.33481994,0.7207903266,0.001835216186,0.2282565534,Yes
0.3349866,0.7254288793,0.002987263724,0.2149690539,Yes
0.33515326,0.7266620994,0.008340181783,0.2008325458,Yes
0.33531992,0.7244161367,0.01413909998,0.1857746542,Yes
0.33548658,0.7186565399,0.02028247342,0.1697304249,Yes
0.33565324,0.7093877792,0.02665555663,0.1526467055,Yes
0.3358199,0.6966516972,0.03312961012,0.1344889104,Yes
0.33598656,0.6805262566,0.03956535086,0.1152455211,Yes
0.33615322,0.6611269712,0.04582162946,0.09492821991,Yes
0.33631988,0.6386051178,0.05176229775,0.07357360423,Yes
0.33648654,0.613143146,0.05725764856,0.05124640092,Yes
0.3366532,0.584947288,0.06218616664,0.02804096974,Yes
0.33681986,0.554244101,0.06644078344,0.004079016391,Yes
0.33698652,0.5212792754,0.06993582845,0.02049325593,Yes
0.33715318,0.4863108099,0.07260792702,0.04550728947,Yes
0.33731984,0.4496000111,0.07441420853,0.07077404112,Yes
0.3374865,0.4114066064,0.07533370703,0.09608782083,Yes
0.33765316,0.3719872534,0.07537098229,0.1212327853,Yes
0.33781982,0.3315909803,0.07455639541,0.1459894329,Yes
0.33798648,0.2904522717,0.07294178754,0.1701372564,Yes
0.33815314,0.2487871349,0.07059689611,0.1934580654,Yes
0.3383198,0.206792295,0.06760906428,0.2157432884,Yes
0.33848646,0.1646452695,0.06408317387,0.2368000299,Yes
0.33865312,0.1225024983,0.06013629213,0.2564534545,Yes
0.33881978,0.08049631864,0.05589055642,0.274549365,Yes
0.33898644,0.03873617202,0.05146990716,0.2909580171,Yes
0.3391531,0.002680845326,0.04698890448,0.3055809736,Yes
0.33931976,0.04368256032,0.04257727414,0.318343699,Yes
0.33948642,0.08421111852,0.0383474268,0.3292044401,Yes
0.33965308,0.124222599,0.03439932689,0.3381471932,Yes
0.33981974,0.1636799276,0.0308151003,0.3451873064,Yes
0.3399864,0.2025472969,0.02765859663,0.3503694832,Yes
0.34015306,0.2407902926,0.02497739159,0.3537592888,Yes
0.34031972,0.2783736885,0.02279501222,0.3554430902,Yes
0.34048638,0.3152545691,0.02110877633,0.3555268645,Yes
0.34065304,0.3513772786,0.01989638805,0.3541306555,Yes
0.3408197,0.3866728544,0.01911759004,0.3513835073,Yes
0.34098636,0.4210573733,0.01870879345,0.3474200368,Yes
0.34115302,0.4544300139,0.01858661883,0.3423736691,Yes
0.34131968,0.4866710007,0.01865721494,0.3363721371,Yes
0.34148634,0.5176407099,0.01881797053,0.3295357525,Yes
0.341653,0.5471805334,0.01895776205,0.3219712079,Yes
0.34181966,0.5751172304,0.01896247081,0.3137656152,Yes
0.34198632,0.601264596,0.01872114465,0.3049861491,Yes
0.34215298,0.6254229546,0.01813013293,0.2956803143,Yes
0.34231964,0.6473845243,0.01709755696,0.2858723402,Yes
0.3424863,0.66694206,0.0155452732,0.2755630612,Yes
0.34265296,0.6838927269,0.01341219898,0.2647317648,Yes
0.34281962,0.698040545,0.01066006999,0.2533394992,Yes
0.34298628,0.7092025876,0.00727607403,0.2413316667,Yes
0.34315294,0.7172179818,0.003271884285,0.2286417335,Yes
0.3433196,0.7219517827,0.001318883733,0.2151951194,Yes
0.34348626,0.7232980728,0.006438672543,0.2009150386,Yes
0.34365292,0.7211832404,0.0120049417,0.1857287586,Yes
0.34381958,0.7155700922,0.01791589148,0.1695719808,Yes
0.34398624,0.7064602971,0.02405625582,0.1523919851,Yes
0.3441529,0.6938948035,0.03029937297,0.1341531575,Yes
0.34431956,0.677951932,0.03650915623,0.1148424074,Yes
0.34448622,0.6587450504,0.04254570603,0.0944711417,Yes
0.34465288,0.6364223361,0.04827265069,0.07307641953,Yes
0.34481954,0.6111646295,0.0535611622,0.050722491,Yes
0.3449862,0.5831785798,0.05829229206,0.02750212327,Yes
0.34515286,0.5526901484,0.062360432,0.003535950556,Yes
0.34531952,0.5199426413,0.06567838788,0.02102958411,Yes
0.34548618,0.4851921499,0.06818127632,0.04602598399,Yes
0.34565284,0.4487003982,0.06982701272,0.07126532495,Yes
0.3458195,0.4107277095,0.0705960691,0.0965430811,Yes
0.34598616,0.3715296686,0.07049202174,0.1216433123,Yes
0.34615282,0.3313535154,0.06954336911,0.1463455558,Yes
0.34631948,0.2904338539,0.06780249625,0.1704293936,Yes
0.34648614,0.2489878386,0.06534097344,0.1936780512,Yes
0.3466528,0.2072123587,0.06224662811,0.2158833593,Yes
0.34681946,0.1652835459,0.05862294883,0.2368518263,Yes
0.34698612,0.1233568937,0.05458666757,0.2564085722,Yes
0.34715278,0.08156578243,0.05026157945,0.2744004726,Yes
0.34731944,0.04002061859,0.04577319697,0.2906980217,Yes
0.3474861,0.001188550028,0.04124632478,0.305198729,Yes
0.34765276,0.0419882834,0.03680239245,0.3178293705,Yes
0.34781942,0.08231966197,0.03255448863,0.3285472393,Yes
0.34798608,0.1221367046,0.02860177495,0.3373381495,Yes
0.34815274,0.1614028364,0.02502625436,0.3442168236,Yes
0.3483194,0.2000851333,0.0218925681,0.3492256105,Yes
0.34848606,0.2381500155,0.0192466639,0.3524318933,Yes
0.34865272,0.2755608559,0.01711199805,0.3539247215,Yes
0.34881938,0.3122755885,0.01548857242,0.3538101017,Yes
0.34898604,0.3482416272,0.0143537512,0.352208972,Yes
0.3491527,0.3833916485,0.01366542187,0.3492520154,Yes
0.34931936,0.4176422358,0.01336245704,0.3450747728,Yes
0.34948602,0.4508937001,0.0133648552,0.3398119211,Yes
0.34965268,0.4830281734,0.01357737649,0.3335929215,Yes
0.34981934,0.5139080882,0.01389525551,0.3265383244,Yes
0.349986,0.5433764458,0.01420784183,0.3187556863,Yes
0.35015266,0.5712600946,0.01440085005,0.3103351295,Yes
0.35031932,0.5973724127,0.01436083391,0.301346004,Yes
0.35048598,0.6215155721,0.01398161799,0.2918361425,Yes
0.35065264,0.6434833407,0.01316924579,0.2818318307,Yes
0.3508193,0.6630671024,0.01184445899,0.2713367045,Yes
0.35098596,0.6800624728,0.009945760481,0.2603321075,Yes
0.35115262,0.6942744851,0.007433410268,0.2487799227,Yes
0.35131928,0.7055206895,0.004292047117,0.2366266549,Yes
0.35148594,0.7136381865,0.0005318171461,0.2238072008,Yes
0.3516526,0.7184900045,0.003813684452,0.2102483213,Yes
0.35181926,0.7199693322,0.00868847128,0.1958736926,Yes
0.35198592,0.7180017829,0.01401394419,0.1806097925,Yes
0.35215258,0.7125480175,0.0196907185,0.1643915921,Yes
0.35231924,0.7036072612,0.02560388483,0.1471664608,Yes
0.3524859,0.6912176609,0.03162773699,0.1288978904,Yes
0.35265256,0.6754562259,0.03762857988,0.1095708683,Yes
0.35281922,0.65643543,0.0434682183,0.08919525146,Yes
0.35298588,0.6343014836,0.04900953919,0.06780765206,Yes
0.35315254,0.6092324257,0.05412272364,0.04547191039,Yes
0.3533192,0.5814338326,0.05868910626,0.02227992751,Yes
0.35348586,0.5511325002,0.06260359287,0.00164863083,Yes
0.35365252,0.5185706019,0.06577835977,0.02616829984,Yes
0.35381918,0.484002471,0.06814689189,0.05111072585,Yes
0.35398584,0.4476893246,0.06966626644,0.07628869265,Yes
0.3541525,0.4098923206,0.07031727582,0.1014996395,Yes
0.35431916,0.3708670735,0.07010372728,0.1265294403,Yes
0.35448582,0.3308600187,0.06905316561,0.1511579901,Yes
0.35465248,0.2901052535,0.06721664965,0.1751651466,Yes
0.35481914,0.2488207519,0.0646660924,0.1983349025,Yes
0.3549858,0.2072045356,0.0614903532,0.2204595804,Yes
0.35515246,0.1654330939,0.0577923879,0.2413446605,Yes
0.35531912,0.1236618012,0.05368709937,0.2608139515,Yes
0.35548578,0.08202453703,0.04929779097,0.2787133753,Yes
0.35565244,0.04063328728,0.04475060478,0.2949131727,Yes
